Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Onetree,https://www.crunchbase.com/organization/onetree,"E-Commerce, Fashion, iOS, Mobile, Mobile Apps, Software","Montevideo, NA - Uruguay, Uruguay","We deliver solutions in different areas of expertise like web development, UX/UI design, Ecommerce and Mobile","338,836",Latin America,$10M to $50M,Active,2009-03-17,day,,,,,For Profit,http://www.onetree.com,https://www.twitter.com/onetreeows,https://www.facebook.com/onetree-231471076906607,https://www.linkedin.com/company/onetree,info@onetree.com,(425) 216 3710,,,,,,,,,,,,,,,,,"Apps, Clothing and Apparel, Commerce and Shopping, Design, Mobile, Platforms, Software",1,Carlos Acle,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,3,"362,293",142,3,,,,,,,,,,
La Oferta Irresistible,https://www.crunchbase.com/organization/la-oferta-irresistible,"Consumer Goods, E-Commerce, Electronics","Montevideo, NA - Uruguay, Uruguay","La Oferta Irresistible is an online store that retails electronics, consumer goods and accessories.","344,828",Latin America,,Active,2005-01-01,year,,,,,For Profit,https://loi.com.uy,,https://www.facebook.com/LOIURUGUAY/,https://www.linkedin.com/company/10949134/,contacto@loi.com.uy,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"368,657",45,,,,,,,,,,,
Mercurio - Price Intelligence,https://www.crunchbase.com/organization/mercurio-price-intelligence,"E-Commerce, Information Technology, Market Research, Price Comparison","Montevideo, NA - Uruguay, Uruguay",Web App,"347,819",Latin America,,Active,2016-08-01,month,,,,,For Profit,https://www.mercuriopi.com,,,,,598 94 351 444,,,,,,,,,,,,,,,,,"Commerce and Shopping, Data and Analytics, Design, Information Technology",2,"Javier Rinaldi, Nicolas Guffanti",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"371,838",26,,,,,,,,,,,
Broken Rubik,https://www.crunchbase.com/organization/broken-rubik,"Apps, Consulting, E-Commerce, Information Technology, Internet, Marketing, Mobile, Social Media, Software, Web Design","Montevideo, NA - Uruguay, Uruguay","Team of consultants, developers, and web designers specialized in delivering tailor-made solutions.","355,611",Latin America,,Active,2017-02-02,day,,,,,For Profit,https://brokenrubik.co,https://twitter.com/brokenrubik,https://www.facebook.com/brokenrubik/,https://www.linkedin.com/company/broken-rubik/,hello@brokenrubik.co,+1 801 877 6362,,,"At Broken Rubik we provide a full range of services built on trust and high quality standards. We’re able to deliver on point and engaging NetSuite SuiteCommerce Advanced experiences, Shopify applications and bespoke software based on your needs, and we believe that finding solutions together enriches both us and the final outcome.",,,,,,,,,,,,,,"Apps, Commerce and Shopping, Design, Information Technology, Internet Services, Media and Entertainment, Mobile, Professional Services, Sales and Marketing, Software",4,"Gustavo Cañete, Joaquín Vigna, Mercedes Lerena, Sebastián Correa",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"380,132",54,,,,,,,,,,,
Aiva,https://www.crunchbase.com/organization/aiva-dce9,Financial Services,"Montevideo, NA - Uruguay, Uruguay",Aiva is a company which offers wealth management solutions for affluent and high net worth clients.,"357,383",Latin America,$50M to $100M,Active,1994-01-01,day,,,,,For Profit,https://aiva.com/en/,,,https://www.linkedin.com/company/aiva-uy/,web@aiva.com,(+598) 2518 3518,,,,,,,,,,,,,,,,,Financial Services,,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"381,997",41,,,,,,,,,,,
December Labs,https://www.crunchbase.com/organization/decemberlabs,"Augmented Reality, Computer Vision, Information Technology, iOS, Mobile Apps, Software, UX Design, Web Development","Montevideo, NA - Uruguay, Uruguay","  UX/UI and Development for Mobile Apps, Web & Emerging Technologies.","362,003",Latin America,Less than $1M,Active,2014-01-01,year,,,,,For Profit,https://decemberlabs.com,https://twitter.com/december_labs,https://www.facebook.com/decemberlabs/,https://www.linkedin.com/company/9282462/,hello@decemberlabs.com,+1(415) 644-5058,2,,"At December Labs, we identify, design and develop innovative software solutions, applications, services and platforms. With offices in San Francisco, Houston and Montevideo, our team of 40+ top-notch PHD's, Architects, Researchers, PM’s, Strategists, Developers and Designers specializes in creating vibrant, game-changing products through Mobile and Web Design & Development and harnessing the most avant garde emerging technologies. At December Labs, we are Mission-Driven, People Focused, applying startup-style customer development and agile engineering for new products and areas of business from concept to launch. We leverage your existing stack or analyze and recommend the best approach and solution for your needs.",,,,,,,,,,,,,,"Apps, Design, Hardware, Information Technology, Mobile, Platforms, Software",4,"Diego San Esteban, Marcelo Cordini, Martín Palatnik, Washington Miranda",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"386,900",,,,13,,,,,,,,
Effectus Software,https://www.crunchbase.com/organization/effectus-software,"Mobile Apps, Software, Web Development","Montevideo, NA - Uruguay, Uruguay","Effectus Software is a software development firm that offers services for mobile apps, web apps, web development, UX and UI design.","365,162",Latin America,,Active,2017-01-01,day,,,,,For Profit,http://effectussoftware.com,https://twitter.com/effectusok,,https://www.linkedin.com/company/effectussoftware,info@effectussoftware.com,598-99639607,,,,,,,,,,,,,,,,,"Apps, Mobile, Software",1,Juan Martin Gallo,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"390,266",20,,,20,,,,,,,,
Netlabs,https://www.crunchbase.com/organization/netlabs,"Cloud Management, SaaS","Montevideo, NA - Uruguay, Uruguay","Netlabs is a very specialised Linux Company which offers DevOps, Cloud Management, IaaS, PaaS and Big Data Services.","365,955",Latin America,$1M to $10M,Active,1998-03-19,day,,,,,For Profit,http://netlabs.com.uy,https://twitter.com/netlabbers,https://www.facebook.com/netlabs-219457451472517,https://www.linkedin.com/company/netlabs,,,,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"391,108",38,2,,,,,,,,,,
Zeppelin Labs,https://www.crunchbase.com/organization/zeppelin-labs,"Product Design, Product Management, Product Research, Software Engineering, UX Design, Web Design, Web Development","Montevideo, NA - Uruguay, Uruguay",Full-service Digital Agency.,"366,649",Latin America,,Active,2017-02-13,day,,,,,For Profit,https://www.zeppelinlabs.io,https://twitter.com/Zeppelin_Labs,,https://www.linkedin.com/company/zeppelinlabs/,hello@zeppelinlabs.io,,,,"Zeppelin Labs is a Full-Service Digital Agency that blends creativity, design, and technology to create high-engaging experiences and digital products.",,,,,,,,,,,,,,"Data and Analytics, Design, Other, Science and Engineering, Software",2,"Alejandro Mizraji, Giancarlo Vanoni",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"391,857",15,,,,,,,,,,,
Feng Office,https://www.crunchbase.com/organization/feng-office,"Collaboration, CRM, Email, Enterprise Software, File Sharing, Open Source, Project Management, SaaS, Software","Montevideo, NA - Uruguay, Uruguay",Feng Office is web-based collaboration software aimed at enhancing group productivity.,"369,015",Latin America,,Active,2008-06-01,day,,,,,For Profit,http://www.fengoffice.com,http://twitter.com/FengOffice,https://www.facebook.com/fengoffice,https://www.linkedin.com/company/feng-office,contact@fengoffice.com,,4,,"Feng Office is a user friendly Web-based collaboration software (web office) aimed to enhance group productivity.  It features a combination of project management, web document management and CRM functionalities, that enable real-time tracking of communication between internal and external work groups (employees, co-workers, customers, suppliers, vendors, etc.)  In a simple all-in-one SaaS solution, Feng Office takes an integrated approach to manage e-mail, group calendar, events, notes, contacts, documents, tasks, projects, among a variety of other collaboration tools designed to facilitate the organization and sharing of pertinent workplace information.  Built on open source PHP, Feng Office offers flexibility, customization, and independence for small businesses, without complex and expensive infrastructure. It is available worldwide in 11 languages and can be accessed online as a hosted solution or deployed on-premise.",,,,,,,,,,,,,,"Administrative Services, Information Technology, Internet Services, Messaging and Telecommunications, Other, Sales and Marketing, Software",5,"Carlos Palma, Ignacio de Soto, Marcos Marin, Marcos Saiz, Sergio Riestra",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"394,356",37,,,8,,,,,,,,
UNIVERSIMM,https://www.crunchbase.com/organization/universimm,"Cloud Computing, Mobile Apps, Social Media, Social Network","Montevideo, NA - Uruguay, Uruguay",Exciting Social Network. David vs Goliath Story. We are changing the Rules of the Game. Beta Soon. Investors welcome!,"372,003",Latin America,,Active,2020-07-07,day,,,,,For Profit,https://www.universimm.com/,https://twitter.com/universimm,https://www.facebook.com/universimm/,https://www.linkedin.com/in/ryan-a-hamilton-71314231/,ryan@universimm.com,+59897348445,,,Internet Company. Social Network. Social Media. iOS & Android Apps. Consumer Technology.,,,,,,,,,,,,,,"Apps, Internet Services, Media and Entertainment, Mobile, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"397,534",10,,,,,,,,,,,
Integra CCS,https://www.crunchbase.com/organization/integra-ccs,"Call Center, Gamification, Information Technology, Mobile, Software","Montevideo, NA - Uruguay, Uruguay","Integra provides designs, developments, and implementation of solutions for enterprise contact centers.","373,309",Latin America,$1M to $10M,Active,2009-06-01,day,,,,,For Profit,http://www.integraccs.com,https://www.twitter.com/integraccs,https://www.facebook.com/integracontactcentersolutions,https://www.linkedin.com/company/2085183,,+130 57042135,4,,,,,,,,,,,,,,,,"Administrative Services, Gaming, Information Technology, Mobile, Software",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"398,926",43,,,34,,,,,,,,
Patagonia Entertainment,https://www.crunchbase.com/organization/patagonia-entertainment,"Gaming, Internet, iOS, Software, Video","Montevideo, NA - Uruguay, Uruguay",Patagonia Entertainment focus is providing our clients with industry leading technology used to create a Gaming platform,"377,261",Latin America,,Active,2012-01-01,year,,,,,For Profit,https://patagoniaentertainment.com,https://twitter.com/patagonia_e,https://www.facebook.com/patagoniaentertainment/,https://www.linkedin.com/company/patagonia-entertainment/about/,contact@patagonia-e.com,598 2518 4572,,,"Patagonia Entertainment began as a development project for video-bingo games for online casinos. Over time and due to the huge success of our games, with Pachinko as our main mascot, we have become a thriving company. Since 2014 we have dedicated ourselves to developing our own games, which are modern and adaptable for mobile. On top of that, we won new clients and achieved greater growth, reaching several regions in Latin America, which made us one of the best-known video-bingo providers in Latin America. In 2016 we started to integrate other gaming providers onto our portfolio. In addition to video-bingo games, we started to offer slot machines, board games, among others, becoming a complete gaming platform for online casinos. During 2018, Patagonia Entertainment acquired the AutoGameSYS gaming platform,to become a true omnichannel solution, offering not only content to online casinos, but also the opportunity to enable their clients to develop their own gaming platforms. Without the work of our team, which has always committed itself to improving the quality of our services, and without the support of our clients and partners, which are a huge part of our growth, none of this would have been possible.",,,,,,,,,,,,,,"Gaming, Internet Services, Media and Entertainment, Mobile, Platforms, Software, Video",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"403,123",17,,,,,,,,,,,
Ventus,https://www.crunchbase.com/organization/ventus,"Consumer Electronics, Electronics, Energy, Smart Home","Montevideo, NA - Uruguay, Uruguay",Ventus is a cooling device that operates with electric energy.,"378,441",Latin America,,Active,2010-01-01,year,,,,,For Profit,https://www.ventusenergia.com/,https://twitter.com/ventusenergia,https://www.facebook.com/ventusecondor/,https://www.linkedin.com/company/ventus-ingenier-a/,info.uy@ventusenergia.com,+ 598) 2412 12 00 ,,,Ventus is a cooling device that operates with electric energy. It was born as an idea to face the problem of constant heat waves.,,,,,,,,,,,,,,"Consumer Electronics, Energy, Hardware, Real Estate",1,Juan Pablo Saltre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"404,372",24,,,,,,,,,,,
Interactive Networks,https://www.crunchbase.com/organization/interactive-networks,"Messaging, SaaS, Software","Montevideo, NA - Uruguay, Uruguay",Interactive Networks is a SaaS-based platform that focuses on developing advanced instant messaging solutions.,"380,423",Latin America,,Active,1986-01-01,year,2009-05-18,day,,,For Profit,http://www.interactiveni.com,,,,info@interactiveni.com,598 2 908 51 21,3,,"Interactive Networks is a privately held software company focused on developing advanced instant messaging solutions.  Their customers span widely from Internet portals or ISPs to private and public companies of all sizes.  In addition, they currently maintain reseller partnerships in North and Latin America, Asia, and Europe. The company was incorporated in 1986.",,,,,,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Software",,,11-50,1,M&A,2007-01-12,1000000,USD,1000000,Series A,1000000,USD,1000000,Series A,1000000,USD,1000000,1000000,USD,1000000,Prosperitas Capital Partners,1,1,,Was Acquired,Interactive Networks acquired by Geodesic,https://www.crunchbase.com/acquisition/geodesic-acquires-interactive-networks--f34b6ce0,Geodesic,https://www.crunchbase.com/organization/geodesic,2009-05-18,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"406,459",5,1,,10,,,,,,,,
Takeoff Media,https://www.crunchbase.com/organization/takeoff-media,"Apps, CMS, Email Marketing, Web Design","Montevideo, NA - Uruguay, Uruguay","Takeoff Media is a full-service interactive creative agency that offers web design & development, CMS, email marketing and content creation.","382,479",Latin America,$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://www.takeoffmedia.com/en/index.html,https://twitter.com/takeoffmedia,https://www.facebook.com/TOMagency/,https://www.linkedin.com/company/takeoff-media/,uy@takeoffmedia.com,+598 2901 9374,,,,,,,,,,,,,,,,,"Apps, Design, Information Technology, Sales and Marketing, Software",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"408,625",75,,,,,,,,,,,
Homini,https://www.crunchbase.com/organization/homini,"Fashion, Lifestyle, Manufacturing, Product Design","Montevideo, NA - Uruguay, Uruguay",Diseño y producción de joyería de moda por medio de herramientas digitales.,"383,097",Latin America,,Active,,,,,,,For Profit,http://www.hoministudio.com/,,https://www.facebook.com/hoministudio,,,,,,"Homini Studio designs and produces fashion jewelry through digital tools. Using design tools, prototyping, and digital manufacturing, Homini designs and manufactures fashion accessories with low costs and high production speed, thus accompanying the fast fashion rhythms of the fashion industry, of which jewelry is usually left out. The company is headquartered in Montevideo, Uruguay.",,,,,,,,,,,,,,"Clothing and Apparel, Community and Lifestyle, Design, Manufacturing",2,"Deborah Kaiser, Dinorah Kaiser",,1,Seed,2016-07-01,,,,Seed,,,,Seed,,,,,,,Incubadora Sinergia,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"409,274",51,,,,,,,,,,,
FraSal,https://www.crunchbase.com/organization/frasal,"Information Technology, Internet, Web Apps, Web Development","Montevideo, NA - Uruguay, Uruguay",At FraSal we provide our customers with the technological tools they need to boost their business or entrepreneurship.,"385,810",Latin America,,Active,2019-09-12,day,,,,,For Profit,https://frasal.uy,,,https://www.linkedin.com/company/frasal-uy/,info@frasal.uy,+598 91 801 748,,,"At FraSal we provide our customers with the technological tools they need to boost their business or entrepreneurship. Whether committing ourselves as a complete development team or providing expert resources to scale the internal team, we are your technology partner. We work promoting self-organized and proactive teams, a work culture based on agile methodologies and values such as transparency, continuous improvement and people's well-being.",,,,,,,,,,,,,,"Apps, Information Technology, Internet Services, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"412,146",11,,,,,,,,,,,
