Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Radiflow,https://www.crunchbase.com/organization/radiflow,"Cyber Security, Security","Tel Aviv, Tel Aviv, Israel",Radiflow is a provider of cyber security solutions for critical infrastructure networks.,"22,645",,$1M to $10M,Active,2009-09-01,day,,,,,For Profit,http://www.radiflow.com/,https://www.twitter.com/radiflowsec,,https://www.linkedin.com/company/576564/,info@radiflow.com,+972-77-5012702,26,,"Comprehensive yet simple security solutions to protect your critical assets Radiflow is a leading provider of cyber security solutions for critical infrastructure networks (i.e. SCADA), such as power utilities, oil & gas, water and others. SCADA networks often extend across multiple remote sites, allowing automation devices to be controlled from the control center. Radiflow’s security tool-set validates the behavior of both M2M applications and H2M (Human to Machine) sessions in distributed operational networks. Radiflow’s security solutions are available both as in-line gateways for remote sites and as a non-intrusive IDS (Intrusion Detection System) that can be deployed per site or centrally.   Radiflow solutions are sold as either integrated into wider end-to-end solution of global automation vendors or as a standalone security solution by local channel partners.",,,,,,,,,,,,,,"Information Technology, Privacy and Security",1,Ilan Barda,11-50,2,Early Stage Venture,2018-07-11,18000000,USD,18000000,Series B,18000000,USD,18000000,Series B,28000000,USD,28000000,28000000,USD,28000000,"Zohar Zisapel, ST Engineering Ventures Fund",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,3,"23,554",37,,,,5,0,Electric Communication Technique,,,,,
ElMindA,https://www.crunchbase.com/organization/elminda,"Health Care, Health Diagnostics, Medical Device","Herzliya, Tel Aviv, Israel","ElMindA is a brain-tech company addressing the challenge of understanding the human brain, paving a path for better brain health.","22,666",,$1M to $10M,Active,2006-01-01,year,,,,,For Profit,http://www.elminda.com,http://twitter.com/whatsyourBNA,,http://www.linkedin.com/company/2531441,,97248138187,9,,"ElMindA vision is to bring a paradigm change to the management of brain disorders and injuries, by transforming state of the art neuroscience into bed-side clinical practice.  ElMindA has developed the BNA™ technology platform, which for the first time allows high resolution visualization and evaluation of the complex neuro-physiological interconnections of the human brain at work, capturing information on the composition, connectivity, synchronization and operation of brain networks.",,,,,,,,,,,,,,Health Care,1,Amir Geva,51-100,4,Late Stage Venture,2019-03-31,2798450,EUR,3140754,Grant,28000000,USD,28000000,Series C,45400000,USD,45400000,48540754,USD,48540754,"OurCrowd, European Commission, Shanda Group, WR Hambrecht, Wexford Capital",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,575",26,,,20,23,3,Medical Or Veterinary Science; Hygiene,Scientific and technological services,,,,
Notal Vision,https://www.crunchbase.com/organization/notal-vision,"Health Care, Medical, Medical Device","Tel Aviv, Tel Aviv, Israel",Better methods of detecting age-related macular degeneration.,"22,692",,$1M to $10M,Active,2000-01-01,year,,,,,For Profit,http://www.foreseehome.com/,https://www.twitter.com/notalvision,http://www.facebook.com/ForeseeHome,http://www.linkedin.com/company/52831?trk=ppro_cprof,,7039533339,4,,"Notal Vision is developing the first comprehensive diagnostic solution for the early detection and frequent monitoring of Age-Related Macular Degeneration (AMD), the leading cause of blindness in the western world today. Early detection of ARM can allow doctors to treat patients at an earlier stage and possibly prevent any loss of sight. A true pioneer in the eye care industry, Notal Vision has developed and introduced the first home-based monitoring system for AMD patients, the ForeseeHome™ AMD Monitoring Program.",,,,,,,,,,,,,,Health Care,2,"Barak Azmon, Yair Alster",11-50,9,,2019-12-12,25000000,USD,25000000,Venture - Series Unknown,25000000,USD,25000000,Venture - Series Unknown,75000000,USD,75000000,75000000,USD,75000000,"Elron Electronic Industries, Ganot Capital, Innomed Ventures",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,602",52,,,,14,0,Medical Or Veterinary Science; Hygiene,,,,,
Klear,https://www.crunchbase.com/organization/twtrland,"Brand Marketing, Business Intelligence, Marketing, Public Relations, Social Media","Haifa, Hefa, Israel",Klear is a social intelligence platform that helps you do smarter marketing.,"22,694",,$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://klear.com/,https://twitter.com/klear_com,http://www.facebook.com/twtrland,https://www.linkedin.com/company/twtrland,,415.349 1158,9,,"Klear was designed on the beach with a pen, paper and coffee. It was built to help me decide whether one want's to follow someone or not. Today it helps millions of people around the world better discover and connect in the social web. Enjoy your stay!",,,,,,,,,,,,,,"Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing",3,"Eytan Avigdor, Guy Avigdor, Noam Avigdor",11-50,5,Early Stage Venture,2015-06-29,1500000,USD,1500000,Series A,1500000,USD,1500000,Series A,2900000,USD,2900000,2900000,USD,2900000,"AltaIR Capital, TMT Investments, Microsoft ScaleUp Tel Aviv, GIG",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,604",44,1,,36,,,,,,,,
Fieldbit,https://www.crunchbase.com/organization/fieldbit,"Augmented Reality, Enterprise Software, SaaS, Software","Hod Hasharon, HaMerkaz, Israel","Enterprise grade, real-time software for hands-free field service collaboration using augmented reality and smart glasses.","22,743",,$1M to $10M,Active,2013-09-30,day,,,,,For Profit,http://www.fieldbit.net/,https://twitter.com/fieldbit1,https://www.facebook.com/fieldbit/,https://www.linkedin.com/company/fieldbit?trk=ppro_cprof,info@fieldbit.net,+972544561859,3,,"Fieldbit develops, sells and markets an innovative software solution for automation and visualization of field services, maintenance and repair processes. The Fieldbit system is the end-to-end, enterprise grade software that integrates together smart glasses, augmented reality technology and cloud-based computing to provide on-site personnel with innovative tools to reduce downtime, improve productivity, ensure compliance and increase safety.The enterprise solution, which includes hands-free hardware, SaaS platform, mobile apps and knowledge management, enables field engineers to receive, send and manage information in real time and in complete security. Fieldbit also equips end users to resolve their own basic problems and perform more accurate diagnoses with remote guidance, thereby reducing the need for field engineer site visits.",,,,,,,,,,,,,,"Hardware, Software",1,Evyatar Meiron,11-50,2,Early Stage Venture,2018-10-05,,,,Series A,,,,Series A,2000000,EUR,2183644,2000000,EUR,2183644,"ATOORO FUND, Axians, Skolkovo Ventures, Actemium, Partam Hightech",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"23,654",54,1,30,18,3,2,Optics,Scientific and electric apparatus and instruments,,,,
CloudEndure,https://www.crunchbase.com/organization/cloudendure,"Cloud Computing, Cloud Storage, Enterprise Software, SaaS","Tel Aviv, Tel Aviv, Israel",CloudEndure provides Live Migration and Disaster Recovery for any application.,"22,766",,$10M to $50M,Active,2012-01-01,year,2019-01-08,day,,,For Profit,http://www.cloudendure.com,http://twitter.com/CloudEndure,http://www.facebook.com/CloudEndure,http://www.linkedin.com/company/cloudendure,info@cloudendure.com,(650) 360-0717,77,,"CloudEndure® provides Disaster Recovery and Live Migration for all applications, allowing enterprises to mobilize entire workloads to and across clouds with near-zero downtime and no data loss. Our Live Workload Mobility technology provides continuous, block-level replication and application stack orchestration — at the touch of a button, within minutes, and with the latest data. CloudEndure supports physical, virtual, and cloud-based infrastructure as sources and Amazon Web Services (AWS), Google Cloud Platform (GCP), Microsoft Azure, OpenStack, and Oracle Cloud as target cloud locations. Whether you are seeking a Disaster Recovery solution or Migration tool, or both, CloudEndure ensures all your systems are always available. CloudEndure – All Systems Go.™",,,,,,,,,,,,,,"Internet Services, Software",4,"Gil Shai, Leonid Feinberg, Ofer Gadish, Ofir Ehrlich",11-50,2,M&A,2015-11-09,13000000,USD,13000000,Series B,13000000,USD,13000000,Series B,18200000,USD,18200000,18200000,USD,18200000,"Infosys, Dell Technologies Capital, VMware, Magma Venture Partners, Mitsui & Co",2,6,,Was Acquired,CloudEndure acquired by Amazon,https://www.crunchbase.com/acquisition/amazon-acquires-cloudendure--319c5ce3,Amazon,https://www.crunchbase.com/organization/amazon,2019-01-08,day,200000000,USD,200000000,Acquisition,,Private,,,,,,,,,,,,,,11,"23,677",40,,,21,,,,,,,,
Solvo,https://www.crunchbase.com/organization/solvo-9e1e,"Cloud Infrastructure, Cloud Security, Developer Platform, Software","Tel Aviv, Tel Aviv, Israel",Solvo allows developers and DevOps to deliver a cloud product with a lease-privileged security configuration.,"22,808",,,Active,2020-01-01,year,,,,,For Profit,https://www.solvo.cloud,https://twitter.com/SolvoCloud,https://web.facebook.com/SolvoCloud,https://www.linkedin.com/company/solvo-cloud,contact@solvo.cloud,,1,,"Solvo allows developers and DevOps to deliver a cloud product with a lease-privileged security configuration. The company's platform creates a customized security configuration for the cloud environment, allowing the R&D and Ops teams to have a secured infrastructure. Solvo was co-founded by Shira Shamban and David Hendri.",,,,,,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software",2,"David Hendri, Shira Shamban",1-10,1,Seed,2020-10-07,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"TLV Partners, Surround Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,720",37,,,,,,,,,,,
Serenus.AI,https://www.crunchbase.com/organization/medecide,"Artificial Intelligence, Health Care, Health Diagnostics, Health Insurance, InsurTech, Machine Learning","Tel Aviv, Tel Aviv, Israel","Empowering medical decisions, saving lives and valuable resources.","22,818",,$1M to $10M,Active,2016-11-15,day,,,,,For Profit,http://www.serenusai.com,https://twitter.com/SerenusAI,https://www.facebook.com/SerenusAI/,https://www.linkedin.com/company/serenus-ai/,info@serenusai.com,+972-543155222,7,,"Serenus.AI has a strong passion to improve healthcare delivery and patients' outcome.               Its unique patented technology was developed to improve medical treatment decisions, saving lives, and valuable resources.  Among the Serenus.AI team are top medical experts from various medical fields and machine learning specialists. The innovative solution was already validated in practice and the company is currently active in Europe and the US with leading stakeholders in the healthcare field. The company received grants from 4 government entities in Israel who validated its innovation and technology, including the Ministry of Health, Ministry of Economics, the Innovation Authority, and the Bilateral US-Israel Bird Award. Please also see articles about our solution: https://www.extra-mag.co.il/making-an-informed-decision/ https://www.yorkshireeveningpost.co.uk/health/can-smart-robot-match-surgeons-skills-leeds-researchers-will-find-out-2005357 https://datarootlabs.com/blog/ai-in-healthcare-how-ai-startups-disrupt-the-healthcare-industry Hillary Orly Harel | CEO and Co-Founder of Serenus.AI:  Winner | Winner of Department for International Trade (DIT)'s first-ever ""2020 European Women in Tech""  Finalist | Winner of Quesnay's Female Founders in InsurTech 2020""   Named | Winner of Top AI start-up company in ""Healthcare Innovation Landscape 2020""  Data Roots Labs report Named | Winner of 58th Most Influential Woman in the Tech World",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Health Care, Science and Engineering, Software",3,"Dan Berachowitz, Hillary (Orly) Harel, Prof. Josef Elidan",11-50,4,,2020-08-01,400000,USD,400000,Venture - Series Unknown,400000,USD,400000,Venture - Series Unknown,2200000,USD,2200000,2700000,USD,2700000,"TheTime, Firstime Venture Capital, BIRD Foundation, Grant, Shibolet ADV",6,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,730",12,,,,2,1,,Scientific and electric apparatus and instruments,,,,
PolyPid,https://www.crunchbase.com/organization/polypid,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Petah Tiqva, HaMerkaz, Israel",PolyPid offers a technology platform that enables a controlled and prolonged release of any active pharmaceutical ingredients (API).,"22,829",,$1M to $10M,Active,2008-01-01,year,2020-06-30,day,,,For Profit,http://www.polypid.com,,,https://www.linkedin.com/company/polypid,info@polypid.com,972 7 4719 5700,16,,"PolyPid is a development stage  company that has developed a platform technology for the healthcare industry that enables a controlled and prolonged release of any active pharmaceutical ingredients (API). PolyPid’s technology combines polymers and lipids, enabling small-and-large API entrapment in degradation and hydration protected environments, regardless of their chemical or physical characteristics. PolyPid allows the release of the API from the reservoir at pre-determined rates of up to several months, with a constant release rate (zero-order kinetics). The flexibility of this innovative technology enables local administration of compounds across numerous therapeutic classes for several applications.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",1,Noam Emanuel,11-50,6,IPO,2018-10-31,65319261,USD,65319261,Series E,65319261,USD,65319261,Series E,119177982,USD,119177982,119177982,USD,119177982,"Financiere Saint James, Aurum Ventures, GUIBOR, Shavit Capital, Chaim Hurvitz",2,5,,,,,,,,,,,,,,Public,2020-06-30,,,69000000,USD,69000000,,,,PYPD,https://www.crunchbase.com/ipo/polypid-ipo--4dc4a173,NASDAQ,,1,"23,741",37,,,15,21,5,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",,,,
mobli,https://www.crunchbase.com/organization/mobli,"Internet, Mobile, Photography, Real Time, Social Media, Video","Tel Aviv, Tel Aviv, Israel",mobli is a real-time visual media platform that allows users to share photos and videos.,"23,071",,$1M to $10M,Closed,2010-08-01,day,,,2016-01-01,year,For Profit,http://www.mobli.com,http://twitter.com/mobli,http://www.facebook.com/moblimedia,http://www.linkedin.com/company/moblli-technologies-2010-ltd,info@mobli.com,,41,,"Mobli is a real-time visual media platform made up of subject-based channels such as people, places and topics. Mobli enables users to see the world through other people's eyes!",,,,,,,,,,,,,,"Content and Publishing, Internet Services, Media and Entertainment, Mobile, Other, Video",2,"Emmanuel Merali, Moshe Hogeg",51-100,4,Late Stage Venture,2013-11-06,60000000,USD,60000000,Series C,60000000,USD,60000000,Series C,86000000,USD,86000000,86045000,USD,86045000,"Serena Ventures, América Móvil, Leonardo DiCaprio, Skolkovo Foundation, Carlos Slim",3,8,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"23,990",28,4,,10,,,,,,,,
Arti.tv,https://www.crunchbase.com/organization/arti-tv,"Augmented Reality, Content, Digital Media, Information Services, Media and Entertainment, SaaS, Software","Tel Aviv, Tel Aviv, Israel","Arti is a cloud-based AR platform for broadcasters & online storytellers to create, design, and deliver augmented reality stories.","23,077",,,Active,2019-01-01,year,,,,,For Profit,https://www.arti.tv,https://twitter.com/tv_arti,https://www.facebook.com/Arti.tv4AR,https://www.linkedin.com/company/arti-tv/,contact@arti.tv,,2,,"Traditional AR requires days of planning, a team of designers, and expensive hardware that keeps you tethered to the studio.​ Arti is changing all that, creating exciting new opportunities for broadcasters and content creators to tell engaging stories with AR and data on-location, at live events, in the studio—everywhere.  Arti was founded by technology and media professionals passionate about how augmented reality can enhance the magic of storytelling. The cloud-based Arti AR platform allows any broadcaster to use AR graphics and real-time data to wow their audience, without the need for a studio. It’s the first software-only AR platform that enables embedding 3D objects into the scene without changing the production workflow. Using Arti’s Intuitive UI, both experienced AR designers and other content creators can add, create or import 2D and 3D content and add it to their video in a matter of seconds.  The company was founded in 2019 and is headquartered in Tel Aviv, Israel.",,,,,,,,,,,,,,"Hardware, Information Technology, Media and Entertainment, Software",4,"Avner Vilan, Dror Belkin, Ido Lempert, Yaron Zakai-Or",1-10,1,Seed,2020-04-20,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,4000000,USD,4000000,4000000,USD,4000000,Axon Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"23,997",7,,,,,,,,,,,
