Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
BrandMe,https://www.crunchbase.com/organization/brandme-crowdmarketing,"Advertising, Big Data, Brand Marketing, Celebrity, Information Technology, Internet, Public Relations, Social Media, Software","Mexico City, Distrito Federal, Mexico",We create technology and tools that set the trend in the Influencer Marketing and Sponsorship ecosystem,"80,899",Latin America,$1M to $10M,Active,2013-09-24,day,,,,,For Profit,http://www.brandme.la,http://twitter.com/brandme,http://www.facebook.com/brandme,https://www.linkedin.com/company/brandme_/,contacto@brandme.la,,26,,"Nuestra empresa crea herramientas y tecnología innovadora para marcas líderes a nivel global con Creadores de Contenido influyente ayudando a una correcta colaboración recompensada por generar y distribuir contenido patrocinado. Desde el 2013 hemos completado más de 2 millones de transacciones para nuestros clientes que van desde pequeñas empresas y startups hasta organizaciones Fortune 500. Democratizamos los medios La manera de crear, consumir y compartir contenido ha cambiado, por ello logramos que cualquier persona como estudiantes universitarios y amas de casa o celebridades, periodistas y bloggers tengan la oportunidad de monetizar sus redes sociales vía piezas de contenido creativas e influyentes.",,,,,,,,,,,,,,"Advertising, Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software",1,Gerardo Sordo,11-50,1,Seed,2013-08-01,50000,USD,50000,Seed,50000,USD,50000,Seed,50000,USD,50000,50000,USD,50000,Wayra,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"84,186",60,,,23,,,,,,,,
eFirma.com,https://www.crunchbase.com/organization/firmale-com,"Big Data, Consulting, Document Management, E-Signature, Government, Identity Management, Internet, Software","Mexico City, Distrito Federal, Mexico",Automated eSignature solutions integrated with Identity/Business Verification & Anti-Fraud detection systems for KYC/AML.,"80,915",Latin America,,Active,2015-11-01,month,,,,,For Profit,https://efirma.com,https://www.twitter.com/efirmacom,https://www.facebook.com/efirmacom,https://www.linkedin.com/company/efirma/,hola@efirma.com,,,,,,,,,,,,,,,,,,"Data and Analytics, Government and Military, Information Technology, Internet Services, Privacy and Security, Professional Services, Software",1,Felipe Leñero,1-10,1,Seed,2017-12-10,1300000,MXN,68594,Pre-Seed,1300000,MXN,68594,Pre-Seed,1300000,MXN,68594,1300000,MXN,68594,Lightcone Group,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"84,204",36,,,17,,,,,,,,
BlueMessaging,https://www.crunchbase.com/organization/bluemessaging,"Artificial Intelligence, Information Technology, Software","Mexico City, Distrito Federal, Mexico",BlueMessaging is an artificial intelligence self-service platform enabling companies to build chatbots.,"81,222",Latin America,$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://bluemessaging.com,http://twitter.com/bluemessaging,,https://www.linkedin.com/company/bluemessaging,info@bluemessaging.com,+525552800045,1,,"BlueMessaging is a mobile application that enables organizations to automate communications with their customers across multiple digital channels, including SMS, social networks, search and display ad spaces, among others using artificial intelligence technologies. Its software solutions allow businesses and brands to connect with consumers, establishing smart dialogues, which lead to better customer experience, reduces costs, and optimizes digital marketing and contact centers investments. BlueMessaging received awards and acknowledgments from various international institutions such as the US Mobile Marketing Association. It was launched in 2010 by Juan Vera, Silvanna Valencia, and Andres Rodriguez. BlueMessaging is based in Mexico City, Distrito Federal.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",4,"Andres C. Rodriguez, Andres Rodriguez, Juan Vera, Silvanna Valencia",11-50,1,,2013-01-01,380000,USD,380000,Grant,,,,,,,,380000,USD,380000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"84,528",33,1,"1,082",18,,,,,,,,
LUMIT Blockchain,https://www.crunchbase.com/organization/lumit,"Blockchain, Enterprise Applications, Enterprise Software","Mexico City, Distrito Federal, Mexico","LUMIT is a technology company specializing in blockchain. With solutions for companies, institutions and governments.","81,501",Latin America,,Active,2017-01-01,year,,,,,For Profit,https://www.lumitblockchain.com,https://twitter.com/lumitblockchain,https://web.facebook.com/lumitblockchain/,https://www.linkedin.com/company/16222683/,contacto@lumit.mx,,,,"Blockchain consulting such as training, project viability, use cases, proof of concepts and integrations of CINCEL with other solutions. Initiative to boost the blockchain ecosystem by offering open education in Spanish, networking and generating value for the Hispanic community.",,,,,,,,,,,,,,"Apps, Other, Software",2,"Fernando Vera, Juan Jose Dominguez Ochoa",1-10,1,Seed,2017-01-01,60000,USD,60000,Pre-Seed,60000,USD,60000,Pre-Seed,60000,USD,60000,60000,USD,60000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"84,822",63,,,,,,,,,,,
Grin,https://www.crunchbase.com/organization/grin-724c,Information Technology,"Mexico City, Distrito Federal, Mexico",Grin is a stealth technology company.,"81,925",Latin America,,Active,,,,,,,For Profit,,,,,,52 5586618808,,,Grin is a stealth technology company.,,,,,,,,,,,,,,Information Technology,,,1-10,1,,2018-09-27,45600000,USD,45600000,Venture - Series Unknown,45600000,USD,45600000,Venture - Series Unknown,45600000,USD,45600000,45600000,USD,45600000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"85,277",,,,,,,,,,,,
Biobotix Labs,https://www.crunchbase.com/organization/biobotix-labs,"Health Care, Information Technology, Rehabilitation, Software","Puebla De Zaragoza, Puebla, Mexico","Clinicas assessment, physical therapy, SaaS, wearables, machine learning","81,958",Latin America,,Active,2018-12-14,day,,,,,For Profit,http://biobotixlabs.com/,,https://www.facebook.com/biobotixlabs/,https://www.linkedin.com/company/biobotix-labs,hola@biobotixlabs.com,+5 21 2225871142,4,,"Biobotix Labs enable patients to complete their rehabilitation from home in a gamified way, under medical team supervision",,,,,,,,,,,,,,"Health Care, Information Technology, Software",3,"Sergio Roque Cilia, Vidal Crispin, Yoscelin Mendieta Rojas",1-10,1,Seed,2020-03-12,30000,USD,30000,Pre-Seed,30000,USD,30000,Pre-Seed,30000,USD,30000,30000,USD,30000,Orion Startups,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"85,313",8,,,,,,,,,,,
Smart Drone,https://www.crunchbase.com/organization/smart-drone-3,"Aerospace, Artificial Intelligence, Drones","Mexico City, Distrito Federal, Mexico",We develop drones that can broadcast video and control troght internet,"81,975",Latin America,$1M to $10M,Active,2013-08-01,day,,,,,For Profit,http://www.smartdrone.com.mx,http://twitter.com/smartdrone1,http://www.facebook.com/smartdronemexico,,qhuevik@smartdrone.com.mx,,5,,"We design and development of Drones with artificial intelligence, able to think and act by themselves. It is possible to coordinate Drones to perform joint tasks. Furthermore they are ready to offer our Winged Link Service. Winged Link its a plattaform that can stream video and control trought internet.",,,,,,,,,,,,,,"Artificial Intelligence, Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software",,,1-10,2,,2015-04-01,137000,MXN,9032,Grant,,,,,,,,29256,USD,29256,Wayra,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"85,333",4,,,,,,,,,,,
Konfront,https://www.crunchbase.com/organization/konfront,"Enterprise Software, Small and Medium Businesses, Subscription Service","Mexico City, Distrito Federal, Mexico",We empower companies to face business challenges through disruptive technology.,"82,542",Latin America,,Active,2017-09-01,month,,,,,For Profit,http://www.konfront.mx,,http://www.facebook.com/konfrontmx,https://ga.linkedin.com/company/konfront,sales@konfront.mx,,2,,,,,,,,,,,,,,,,"Other, Software",2,"Alejandro Cardini, Anne Kristine Schwartzbach",11-50,1,Seed,2017-10-23,200000,USD,200000,Seed,200000,USD,200000,Seed,200000,USD,200000,200000,USD,200000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"85,931",28,,,,,,,,,,,
TheGurúCompany,https://www.crunchbase.com/organization/thegurúcompany,"Artificial Intelligence, Machine Learning, PaaS, SaaS, Small and Medium Businesses","Querétaro, Queretaro de Arteaga, Mexico",We create  SaaS business that can change the way SMB's make businesses through technology and AI algorithms.,"82,575",Latin America,Less than $1M,Active,2017-01-01,year,,,,,For Profit,https://thegurucompany.com,https://twitter.com/Thegurucompany,https://www.facebook.com/pg/Thegurucompany-452913708474868/about/,https://www.linkedin.com/company/thegurucompany/,roger@thegurucompany.com,	 +52 442 477 8293,,,"We create business that can change the way SMB's make businesses through technology and AI algorithms. Our purpose is to build up products and solutions in well known monopolic or inefficient industries to give SMB's fresh, innovative, full supported and technologically AI driven solutions to make them stronger, faster, stable and smarter. We sell products under SAS and PAS business model, to make them scalable, acquire all the value for integrations and increase LTV (life time value). Our bet and “we are different” approach is to really fulfill the value our consumers demand through soft and hard layers, integrations to successful solutions at a reasonable price and the best human support. Our “always on the move” strategy and “power to our user” policy are big changers for the new way Biz are behaving, embracing our vision.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Other, Science and Engineering, Software",1,Roger Alarcon,11-50,1,Seed,2018-04-03,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,1000000,USD,1000000,1000000,USD,1000000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"85,966",39,,,,,,,,,,,
Gurú de viaje,https://www.crunchbase.com/organization/gurú-de-viaje,"Tourism, Travel","Zapopan, Jalisco, Mexico","Buscador de vuelos, hoteles, tours y atracciones a los mejores precios","82,721",Latin America,,Active,2017-01-01,year,,,,,For Profit,http://gurudeviaje.com/,https://twitter.com/gurudeviaje,https://www.facebook.com/gurudeviaje,https://www.linkedin.com/company/guru-de-viaje/,queridoguru@gurudeviaje.com,,1,,"Travel Guru offers of flights that are offered by airlines or other travel sales pages, and we publish them for you to take advantage of them!",,,,,,,,,,,,,,Travel and Tourism,2,"Luis Miguel Delgado, Maria Fernanda Orozco",1-10,1,Seed,2018-09-14,175000,USD,175000,Seed,175000,USD,175000,Seed,175000,USD,175000,175000,USD,175000,"500 Startups, Redwood Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"86,120",,,,12,,,,,,,,
Bebitos,https://www.crunchbase.com/organization/bebitos,"E-Commerce, Fashion, Lifestyle, Marketing, Sales","Mexico City, Distrito Federal, Mexico",Bebitos operates as a seller of baby products through its online platform.,"83,752",Latin America,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://bebitos.mx,http://twitter.com/bebitosmx,http://www.facebook.com/bebitosmx,https://www.linkedin.com/company/bebitos-mx/,francisco@bebitos.mx,52 1 55 5291 6739,,,"Bebitos operates as a seller of baby products through its online platform. Enrique Zambrano and Francisco Sordo founded it in 2012, with its headquarters in Huixquilucan in Mexico.",,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Sales and Marketing",2,"Enrique Zambrano, Francisco Sordo",11-50,2,,2014-03-13,,,,Venture - Series Unknown,,,,Venture - Series Unknown,1200000,USD,1200000,1200000,USD,1200000,Alta Ventures Mexico,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"87,212",14,,,7,,,,,,,,
Nano,https://www.crunchbase.com/organization/nano-835b,"E-Commerce, Food and Beverage, Food Delivery, Real Estate, Restaurants, Virtual Goods","Monterrey, Nuevo Leon, Mexico",LATAM based network of hubs for last-mile delivery hosting food and retail segments for B2B and B2C sectors.,"84,463",Latin America,,Active,2019-05-15,day,,,,,For Profit,http://www.nanokitchens.mx,,https://www.facebook.com/NanoKitchens.mx/,https://www.linkedin.com/company/nano-kitchensmx,hello@nanok.mx,,,,"Nano, LATAM based startup capitalizing on the growth of on-demand delivery with a synergistic business model, focused on building a network of hubs with the infrastructure and technology to host three growing segments of last-mile delivery: Dark Kitchens, Dark Stores & in-house Virtual Restaurants.",,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage, Real Estate, Software, Transportation",2,"N/A ., N/A .",11-50,1,Seed,2019-08-15,1800000,USD,1800000,Seed,1800000,USD,1800000,Seed,1800000,USD,1800000,1800000,USD,1800000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"87,968",,,,,,,,,,,,
Social Me,https://www.crunchbase.com/organization/social-me-2,"E-Learning, Education, Marketing, Social Media","Mexico City, Distrito Federal, Mexico","Social Me is the real time platform that allow to professionals find, schedule and pay easily for world class expert advice","84,800",Latin America,,Active,2011-01-01,year,,,,,For Profit,http://www.socialme.academy,http://www.twitter.com/socialmelatam,http://www.facebook.com/socialmeacademy,https://www.linkedin.com/company/2604120?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A2604120%2Cidx%3A3-1-6%2CtarId%3A1474319657340%2Ctas%3Asocial%20media%20institute,info@socialme.academy,+525566942406,,,"Social Me is the real time platform that allow to professionals and entrepreneurs find, schedule and pay easily for world class expert advice to grow their businesses. We connect them, over the phone, for advice on their business challenges. Customers also can access to the range of courses that experts oered as part of the Social Me learning experience. Our Mission is to make Social Media and Digital Marketing advisors available every time and everywhere for entrepreneurs, professionals and business managers who want to empower themselves with the best digital skills to improve their competitiveness in the labor market. Problem 1- Time is a scarce commodity. We nd it hard to concentrate. We live stressed by the amount of information we have to process. 2- The speed of change threatens our competitiveness and requires us to inform and to form steadily. 3- New digital Professions arise every day for business innovation, creating a growing gap between what we know and what we need to know to remain competitive. 4- We do not know where to nd quality experts to help us understand the new paradigms of the digital economy. The University can not follow the speed with which the changes occur. Value proposition Social Me oer a monthly-based advisory services including access to the advisors network, online courses and workshops, real-time consultation, upgrade talks and tips, in a social an collaborative environment. Our business is based on providing people the opportunity to develop their digital inuence, and thus can competitively bind to the new digital economy way. Without this knowledge, the competitiveness of their companies is compromised allowing new competitors to gain market share in the new economy, digital, and with millions of new consumers who live hyper connected and expressing new commercial consumption habits. In a world where every time we have less time and less able to concentrate, we connects professionals and entrepreneurs with top advisors & industry experts through a marketplace of most Latin- Americans world class experts ever. Bussiness Model Social Me generates revenue by charging: Twenty percent in commissions of calls to experts. Fifty dollars in each training program that each expert oers to customers. (video training). 400 dollars for each each expert certication program oers to customers. (live classes that give in three months). Free access to webinars, tips and forums. Potential Market The online training market is projected at $ 2.2 billion for 2016 only in Latin America according to the report introduced by Docebo this year. Target Professionals between 35 and 45 years working in areas of communication, marketing, and sales that feel the need to reinvent itself and regain competitiveness they have lost in this new digital economy. They are seeking to become digital generalists and gain knowledge that allows them to think of new digital business strategies and be able to relate to the new young specialists. Millennians and empowered entrepreneurs who are naturally digital and looking to specialize in new platforms and communication technologies, social networks and digital marketing. Diferentiation Real time training platform that makes Social Media and Digital Marketing advisors available at any time, 24 hours a day. We oer our customers personalized service and mentoring to help to quickly learn to solve their problems and increase sales with new digital communication tools. Experience unique and emotional learning. Easy, fast, anytime, anywhere. Communities of practice and collaboration with professionals from over 15 countries. Achievements Billing UD $ 200,000 p/year in the first stage. Over 1500 professionals certified payments that means 22,000 solved courses. Over 50,000 users tested our courses as Free. More than 60,000 professionals talk with us on our social networks. The largest network of expert teachers on digital issues in Latin America. First Online training model based on collaborative and smart Learning Communities. Investments Incubator at the Catholic University of Chile: 120K StartUp Mexico: 60K",,,,,,,,,,,,,,"Education, Internet Services, Media and Entertainment, Sales and Marketing, Software",1,Daniel Dron,1-10,2,,2015-02-01,60000,USD,60000,Grant,,,,,,,,180000,USD,180000,IncubaUC,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"88,323",27,,,15,,,,,,,,
