Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Happyshop,https://www.crunchbase.com/organization/happyshop,"App Marketing, Apps, Coupons, E-Commerce, Location Based Services, Mobile, Retail, SaaS, Shopping","Santiago, Region Metropolitana, Chile",Happyshop is a SaaS-based company for mobile shopping marketing designed for retail and brands.,"58,015",Latin America,,Closed,2010-11-01,day,,,2014-01-01,day,For Profit,http://www.happyshop.com,http://twitter.com/Happyshop_Chile,,,,,1,,"We are convinced that mobile can push a change in consumer behavior never seen before, bridging online and offline into a single delightful experience. Mobile rapidly changes both consumers’ expectations and the overall shopping experience, that´s why Happyshop born…. Happyshop is a Software as a Service (SaaS) company for Mobile Marketing, specially designed for retail and his brands. We turns retail stores into interactive spaces where brands can comunicate in a personal way with the shopper enhancing their shopping experience and allowing brands to get the highest media performance. This company born´s to adapt to changes created by Mobile regarding consumers´expectation, our mision is to enhance the shopping experience and improve communication, preparing  retail and brands for the new shopper 2.0 and the Onmichannel world. We drive happyshopppers! Because we only give them valued real-time content and offers in the best moment and place! For CPG brands Happyshop has created a new and innovative mobile advertising format named “adinstore™"", brands can finally communicate in a relevant way with the consumer during their “purchase decision process”, creating brand experiences that capture and engage customers and prospects from our advertisers.  The main benefits of adinstore is that we don't break the mobile user experience resulting in greater engagement (CTR > 10%) and performance. Happyshop, prize winner of Innova Chile, has earned a government sponsored grant, allowing the start-up to attract  in his initial stage the interest of various investors and received more than 6,5 US$ MM (series A & B funding) Happyshop worked with a lot of merchants and leading retail companies in Latam (Falabella, Sodimac, Salcobrand, Parque Arauco) and important CPG brands (Loreal, Nivea, Nestle Eucerine, 3M..) and have operations in Chile and Colombia with his recently partnership with the biggest media company names ""El Tiempo Casa Editorial (http://es.wikipedia.org/wiki/Casa_Editorial_El_Tiempo) http://www.crunchbase.com/organization/happyshop http://www.youtube.com/watch?v=0a0qyWb7dpI http://www.happyshop.com",,,,,,,,,,,,,,"Apps, Commerce and Shopping, Data and Analytics, Internet Services, Mobile, Navigation and Mapping, Sales and Marketing, Software",2,"Andrés Silva, María Paz Gillet",51-100,4,,2013-07-30,,,,Venture - Series Unknown,,,,Venture - Series Unknown,5600000,USD,5600000,5600000,USD,5600000,"Aurus, Gerens Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"60,191",17,,,,,,,,,,,
Barracks,https://www.crunchbase.com/organization/barracks-7fbd,"Analytics, eSports, Gaming, Software, Training, Video Games","Santiago, Region Metropolitana, Chile","Barracks is an analytic tool developed by and for players, to improve your gaming experience to the maximum level.","58,220",Latin America,,Active,2018-09-10,day,,,,,For Profit,https://www.barracks.gg,https://twitter.com/barracksgg,https://www.facebook.com/barracks.gg/,https://www.linkedin.com/company/barracksgg/,contact@barracks.gg,,,,,,,,,,,,,,,,,,"Data and Analytics, Education, Gaming, Software, Sports",,,1-10,1,Seed,2018-10-19,400000,USD,400000,Seed,400000,USD,400000,Seed,400000,USD,400000,400000,USD,400000,Manutara Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"60,407",33,,,,,,,,,,,
Swarmob,https://www.crunchbase.com/organization/swarmob,"E-Learning, EdTech, Education, Social Network, Sustainability","Santiago, Region Metropolitana, Chile",Swarmob is a b-learning system that fosters Global Sustainable Education through Networked Project-Based Learning (NPBL).,"58,369",Latin America,,Active,2017-12-27,day,,,,,For Profit,https://www.swarmob.com/,https://twitter.com/Swarmob,https://www.facebook.com/Swarmob/,https://cl.linkedin.com/company/swarmob,comunicaciones@aprendizajesconimpacto.cl,+56994956459,,,Swarmob is a b-learning learning system that develops citizenship for global sustainability in K-12 schools and non-formal education by involving young people in the creation of collaborative projects with networks of schools and social organizations with an impact on UN's Sustainable Development Goals (SDG).,,,,,,,,,,,,,,"Education, Internet Services, Software, Sustainability",2,"Felipe Prado, Natalia Pérez",1-10,3,,2021-01-21,34097,USD,34097,Grant,,,,,,,,131394,USD,131394,"Start-Up Chile, CORFO",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"60,563",20,,,,,,,,,,,
Instacrops,https://www.crunchbase.com/organization/instacrops,"AgTech, Internet of Things","Santiago, Region Metropolitana, Chile",Instacrops is a full stack platform that integrates a set of technologies for giving real time recommendations for farmers using ML and AI.,"58,660",Latin America,$1M to $10M,Active,2014-12-10,day,,,,,For Profit,https://www.instacrops.com,https://twitter.com/instacrops_cl,https://www.facebook.com/instacrops,https://www.linkedin.com/company/instacrops/,mbustamante@instacrops.com,+569 78775796,1,,"Instacrops is a AgTech platform that integrates technologies and provides services for farmers. Instacrops is a virtual assistant that combines high power Software and IoT modules to optimize irrigation, weather forecasts, detect pest and diseases, maximize fertilizers, giving real time recommendations for farmers with actionable insights.",,,,,,,,,,,,,,"Agriculture and Farming, Internet Services",3,"Fabian Martinez, George Cargill, Mario Bustamante",11-50,3,,2020-09-21,,,,Venture - Series Unknown,,,,Venture - Series Unknown,220000,USD,220000,220000,USD,220000,"Start-Up Chile, SVG Ventures, Thrive Agtech Accelerator",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"60,865",25,,,20,,,,,,,,
Cuantix,https://www.crunchbase.com/organization/cuantix,"Analytics, Business Intelligence, Impact Investing, SaaS, Social Impact, Test and Measurement","Santiago, Region Metropolitana, Chile","The first platform in LaTam for organizations to self-manage their impact measurement process, incorporating impact in investment decisions","59,525",Latin America,,Active,2018-01-01,year,,,,,For Profit,http://www.icuantix.com,https://twitter.com/CuantixIS,https://www.facebook.com/CuantixIS/,https://www.linkedin.com/company/cuantix/,info@icuantix.com,+56993020394,,,"Cloud-based software that automates impact measurement process, design, data collection and reporting in an agile way. With the support of online consultants, automated data collection processes, indicator selection, and calculation algorithms, organizations adjust the level of rigor and depth of measurement to suit their reportability needs.",,,,,,,,,,,,,,"Data and Analytics, Financial Services, Lending and Investments, Other, Software",3,"Adriana Mata Fontcuberta, Javier Graterol, Natalia George",1-10,4,Seed,2020-03-01,30000,USD,30000,Grant,25000,USD,25000,Pre-Seed,100000,USD,100000,130000,USD,130000,"MassChallenge, Start-Up Chile, IDB Lab",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"61,765",54,,,21,,,,,,,,
CFOremoto,https://www.crunchbase.com/organization/cforemoto,"Finance, FinTech, Information Technology, iOS, Robotics, SaaS","Santiago, Region Metropolitana, Chile","Fintech SaaS providing financial intelligence to SMB with real-time reports, alerts, recommendations, supported by advisory post-sale team","61,144",Latin America,Less than $1M,Active,2015-10-09,day,,,,,For Profit,https://www.cforemoto.com,https://twitter.com/cforemoto?lang=en,https://www.facebook.com/CFOremoto/,https://www.linkedin.com/in/felipe-fleiderman-toro-9958bb17,contacto@cforemoto.com,+56229932149,1,,CFOremoto empowers SMEs towards funding by giving them access to automated cash management platform that makes them visible to various funding sources in the market.,,,,,,,,,,,,,,"Financial Services, Hardware, Information Technology, Mobile, Platforms, Science and Engineering, Software",1,Philippe Besançon,51-100,3,Seed,2020-02-01,90000,USD,90000,Seed,90000,USD,90000,Seed,187000,USD,187000,187000,USD,187000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"63,445",44,,,16,,,,,,,,
Snuuper,https://www.crunchbase.com/organization/snuuper,"Consumer, Crowdsourcing, Information Technology, Market Research, Mobile Apps, SaaS, Sharing Economy, Software","Santiago, Region Metropolitana, Chile",Snuuper is an On-demand distributed mobile workforce for companies.,"61,201",Latin America,,Active,2013-12-27,day,,,,,For Profit,https://www.snuuper.com,https://twitter.com/snuuperapp?lang=en,https://www.facebook.com/SnuuperChile/,https://www.linkedin.com/company/snuuper/,enrique@snuuper.com,+56233230241,1,,"Snuuper is a tech platform that provides companies and brands valuable information, nationwide (Latin America), from any of their physical point of sales (or their competitors). Snuuper uses its community of more than 250,000 real shoppers to crowdsource the data gathering process. Shoppers use Snuuper mobile app to visit stores, answer questions or provide shopper feedback for its clients in exchange for cash rewards. Clients have access to a cloud-based dashboard with the results (pictures, geolocation, and all the answers) in real time. Snuuper uses algorithms, bots, and a team to verify all results to ensure the information quality. Crowdsourcing the data gathering process is faster, cheaper, and 100% cloud-based, unlike traditional options. The solutions and services include Mystery Shopper, Price Track, Store Checks, Below the Line (BTL) Audit, and Advertising Monitoring, among others.",,,,,,,,,,,,,,"Apps, Data and Analytics, Design, Information Technology, Mobile, Other, Software",1,Enrique Mena,11-50,3,,2020-09-21,,,,Venture - Series Unknown,,,,Venture - Series Unknown,955000,USD,955000,955000,USD,955000,"Start-Up Chile, CORFO, ChileGlobal Angels",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"63,503",75,,,20,,,,,,,,
Recorrido,https://www.crunchbase.com/organization/recorrido,"Automotive, Internet, Service Industry, Ticketing, Travel","Santiago, Region Metropolitana, Chile",Reinventing long-distance bus travel to provide smart and affordable mobility for everyone in Latin America.,"61,946",Latin America,,Active,2013-11-06,day,,,,,For Profit,http://www.recorrido.cl/,http://twitter.com/recorridoCL,http://www.facebook.com/recorridochile,https://www.linkedin.com/company/recorrido-latin-america-spa,ayuda@recorrido.cl,,7,,"Recorrido is an online bus ticket search and booking platform with a built-in rating system. The platform enables travelers to access accurate information about travel options while empowering bus operators of all sizes to showcase, monitor, and optimize their services.",,,,,,,,,,,,,,"Events, Internet Services, Media and Entertainment, Other, Transportation, Travel and Tourism",4,"Julian Deutschle, Lennart Ruff, Simon Narli, Tilmann Heydgen",11-50,6,Seed,2016-10-19,600000,USD,600000,Seed,600000,USD,600000,Seed,600000,USD,600000,740000,USD,740000,"Wayra, Start-Up Chile, Mountain Nazca, Mountain Partners, IGneous",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"64,282",46,,,,,,,,,,,
Mudango,https://www.crunchbase.com/organization/mudango,"Consumer, Internet, Logistics, Marketplace, Service Industry","Santiago, Region Metropolitana, Chile",Mudango is LATAM's one-stop shop for the moving experience,"62,088",Latin America,,Active,2017-02-01,month,,,,,For Profit,http://www.mudango.com,,,https://www.linkedin.com/company/mudango/,rpm@mudango.com,56 9 7568 0520,6,,"Mudango is a marketplace for the moving experience. Users can seamlessly book and coordinate moving services, bulky item delivery, self-storage, among others. It currently operates in Chile and Colombia.",,,,,,,,,,,,,,"Commerce and Shopping, Internet Services, Other, Transportation",1,Roberto Picon,11-50,2,Seed,2019-04-01,265000,USD,265000,Seed,265000,USD,265000,Seed,345000,USD,345000,345000,USD,345000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"64,433",31,,,17,,,,,,,,
Reqlut,https://www.crunchbase.com/organization/reqlut,"Human Resources, Hunting, Internet","Santiago, Region Metropolitana, Chile","Reqlut is the first social platform Head Hunting changing the current way of finding work, making this more user-friendly andeffective.","62,727",Latin America,Less than $1M,Active,2012-06-01,day,,,,,For Profit,https://www.reqlut.com/,http://twitter.com/reqlut,http://www.facebook.com/reqlut,http://www.linkedin.com/company/2656765,contact@reqlut.com,+569 6651 4806,,,"Reqlut is the first social platform Head Hunting changing the current way of finding work, making this more user-friendly, effective and transparent process. All this is achieved using the latest technologies and methodologies of Human Resources so that each person can finally work on work that best fit your profile.  REQLUT designs, develops and implements solutions for recruitment and selection of talent; . through efficient, effective and flexible processes Vision: To be a contribution to society by changing the paradigm of finding work towards a happy and pleasant process, where people work in a place they like.",,,,,,,,,,,,,,"Administrative Services, Internet Services, Sports",2,"Pablo Eterovic, Tomas Cifuentes",1-10,3,Seed,2014-09-01,39788,EUR,52238,Seed,39788,EUR,52238,Seed,39788,EUR,52238,144857,USD,144857,"Wayra, Magma Partners",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"65,096",8,,,16,,,,,,,,
admetricks,https://www.crunchbase.com/organization/admetricks,"Advertising, Internet, Marketing, Online Portals","Santiago, Region Metropolitana, Chile","admetricks focuses on providing agencies, publishers, and advertisers with business intelligence for online advertising.","63,272",Latin America,$1M to $10M,Active,2012-12-12,day,,,,,For Profit,http://admetricks.com,http://twitter.com/admetricks,https://es-es.facebook.com/AdMetricks,https://www.linkedin.com/company/admetricks,,+562 2501 8145,1,,"In Admetricks they do competitive intelligence for online advertising. They allow agencies, publishers, advertisers to make better decisions on advertisement, marketing and sales. For example, you can see what your competition is advertising, how much is their impact and share of voice, who are the biggest advertisers and publishers, research anyones creativities and mediaplans, do campaign verification, and more. They give transparency to the industry and encourage spend and competition.",,,,,,,,,,,,,,"Advertising, Internet Services, Sales and Marketing",1,Patricio del Sol F.,11-50,4,Seed,2017-09-28,300000,USD,300000,Seed,300000,USD,300000,Seed,815000,USD,815000,815000,USD,815000,"Start-Up Chile, NXTP Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"65,666",28,,,22,,,,,,,,
QMATCH - eCommerce Intelligence,https://www.crunchbase.com/organization/qmatch-ecommerce-intelligence,"E-Commerce, Information Technology, Retail, Retail Technology, Software","Santiago, Region Metropolitana, Chile",Extraction and comparison of eCommerce information,"63,572",Latin America,$1M to $10M,Active,2017-12-12,day,,,,,For Profit,https://qmatch.cl/,,,https://www.linkedin.com/company/11471390/admin/,contacto@qmatch.cl,979780433,,,"QMATCH® is the most accurate eCommerce information extraction, analysis and comparison web tool on the market, thanks to its innovative data validation technology. QMATCH® searches your products in all eCommerce worldwide, extracting all the necessary information so you can use it and achieve competitive advantages.",,,,,,,,,,,,,,"Commerce and Shopping, Hardware, Information Technology, Software",1,Jose Marco,11-50,1,Seed,2019-07-24,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,"Alaya Capital Partners, Fondo Vulcano",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"65,979",37,,,,,,,,,,,
Vestua,https://www.crunchbase.com/organization/vestua,"E-Commerce, Fashion, Marketplace, Retail, Retail Technology, Shopping, Sustainability","Santiago, Region Metropolitana, Chile",Vestua is a secondhand fashion marketplace for women,"64,561",Latin America,,Active,2015-01-01,year,,,,,For Profit,https://www.vestua.com,,,,,,,,,,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Hardware, Software, Sustainability",2,"Joaquín Zavala, Santiago Valdés",11-50,2,Seed,2019-03-15,515000,USD,515000,Seed,515000,USD,515000,Seed,585000,USD,585000,585000,USD,585000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"67,005",69,,,,,,,,,,,
Camel Secure,https://www.crunchbase.com/organization/camel-secure,"Cyber Security, Information Technology","Providencia, Region Metropolitana, Chile",Cibersecurity risk management platform,"65,315",Latin America,Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://www.camelsecure.com/,,,https://www.linkedin.com/company/camelsecure/,,,,,"Platform that manages all cyber-associated risks, allowing to visualize the threats and manage them in an efficient and centralized manner.",,,,,,,,,,,,,,"Information Technology, Privacy and Security",3,"Fabian Rodriguez, George Cargill, Luis Montenegro",11-50,1,Seed,2018-10-01,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,Manutara Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"67,791",34,,,,,,,,,,,
TrainFES,https://www.crunchbase.com/organization/trainfes,"Health Care, Medical, Medical Device","Providencia, Region Metropolitana, Chile",TrainFES is a medical Devices for the rehabilitation of people with paralysis.,"65,466",Latin America,,Active,2013-01-01,year,,,,,For Profit,https://www.trainfes.com,,https://www.facebook.com/TrainFES/,https://www.linkedin.com/company/9207832,matias@trainfes.com,+56222334007,,,"TrainFES is a medical device for the rehabilitation of people with paralysis, allowing patients to rehabilitate in their own home at a lower cost and with better results than traditional rehabilitation therapies.",,,,,,,,,,,,,,Health Care,2,"Matías Hosiasson, Moises Campos",11-50,5,Private Equity,2019-10-11,1400000,USD,1400000,Private Equity,1400000,USD,1400000,Private Equity,1400000,USD,1400000,2100000,USD,2100000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"67,948",12,,,,,,,,,,,
