Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
WISeCoin,https://www.crunchbase.com/organization/wisecoin,Information Technology,"Geneva, Geneve, Switzerland",WISeCoin is a Trusted Distributed Ledger Technology of Identity to store objects and people's identity,"48,702",,,Active,2018-01-01,year,,,,,For Profit,https://wisecoin.com/,,,,sales@wisekey.com,+41 22 594 3000,3,,"WISeCoin is a Trusted Distributed Ledger Technology of Identity to store objects and people's identity. It offers connected objects the ability to identify, authenticate and verify each other with a digital certificate. For each interaction, the Blockchain of Identity will verify the validity of each digital certificate to secure the interaction. To compensate the use of the platform, a micro service fee is charged through a utility token, called the WISeCoin token.",,,,,,,,,,,,,,Information Technology,,,1-10,1,,2019-04-11,7000000,USD,7000000,Initial Coin Offering,7000000,USD,7000000,Initial Coin Offering,7000000,USD,7000000,7000000,USD,7000000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,493",18,,,,,,,,,,,
COMSA,https://www.crunchbase.com/organization/comsa,"Blockchain, Software","Cham, Zug, Switzerland","A one-stop solution that includes a creation of multi-language whitepaper, pre-configured token sale dashboard.","48,805",,,Active,1984-01-01,year,,,,,For Profit,https://comsa.io/en/,https://twitter.com/comsaglobal,https://www.facebook.com/pg/comsaio/about/?ref=page_internal,,,,1,,"Comsa is a conduit for future ICOs that want to exist in the COMSA ecosystem. As part of the project, a COMSA team is now already in place to provide companies with consultation, expertise and solutions to support their very own ICOs and implement blockchain technology into their business practices using our Zaif exchange and mijin private blockchain software, all at the same time, as a one-stop solution.",,,,,,,,,,,,,,"Other, Software",2,"Michio Asayama, Takao Asayama",251-500,1,,2017-10-06,74000000,USD,74000000,Initial Coin Offering,74000000,USD,74000000,Initial Coin Offering,74000000,USD,74000000,74000000,USD,74000000,"JAFCO Japan, FISCO Capitals, ABBALab - Atom to Bit, Bit to Atom, Nippon Technology Venture Partners",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,599",47,,,,,,,,,,,
Koa Switzerland,https://www.crunchbase.com/organization/koa-0a2c,"AgTech, Farming, Food and Beverage, Food Processing, Organic Food","Zürich, Zurich, Switzerland",Koa is manufacturing fruit juice products.,"48,979",,,Active,2017-01-01,day,,,,,For Profit,https://www.koa-impact.com/,https://twitter.com/koaimpact,https://www.facebook.com/koa.impact,https://www.linkedin.com/company/tastecocoa/,hello@koa-impact.com,+49 162 247 2608,,,"Take the chance to experience a unique addition to your world of flavors with the exotic taste of CocoA Juice. A taste that to date only reached the palates of just a few in the world. CocoA Juice is captured directly on the farms in the middle of the Ghanaian rain forests. Our dedicated team on the ground extracts the juice together with traditional small scale farmers under hygienic and environmentally sustainable conditions. In a completely redesigned process, we combine traditional organic farming practices with modern-day technology and methodologies -all the while reducing food waste, increasing livelihood on rural areas and at the same time carrying the unique taste of CocoA into the world. CocoA's flavor originates from the pulp that surrounds the cocoa beans within the cocoa fruit. Through respectful cooperation with the cocoa farmers, our process neither interferes with traditional farming nor does it affect the quality of the beans, but generates an additional source of income for the hard-working farmers. Our project is a real Win-Win for everyone. Not only does our project bring the world a new exotic flavor, but it's also rich in antioxidants, increases the income of Ghanaian Farmers, creates more jobs, utilizes 25% more of the fruit rather than the current 10% figure, and more.",,,,,,,,,,,,,,"Agriculture and Farming, Food and Beverage",1,Anian Schreiber,1-10,2,Seed,2020-06-01,2400000,CHF,2496964,Seed,2400000,CHF,2496964,Seed,2400000,CHF,2496964,2410000,CHF,2507097,Venture Kick,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,781",24,,,,,,,,,,,
SHAREaLOOK,https://www.crunchbase.com/organization/sharealook,"Communities, E-Commerce, Events, Fashion, Information Technology, Logistics, Marketing, Retail Technology, Virtual Reality","Pfaffikon, Zurich, Switzerland",Peer-to-peer rental fashion platform,"49,013",,,Active,2019-04-23,day,,,,,For Profit,https://www.sharealook.com/,,,https://www.linkedin.com/company/sharealook/,info@sharealook.com,,,,"With the mission to offer conscious consumers a sustainable, yet fun and affordable way to consume fashion, we founded SHAREaLOOK in 2019 in Switzerland. SHAREaLOOK is a brand of the Marlaux GmbH. It is our mission to enable a Circular Fashion Industry. We offer peer-to-peer rental solutions via SHAREaLOOK for end consumers and rental technology and infrastructure for brands via MarlauxTech.",,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Events, Hardware, Information Technology, Media and Entertainment, Sales and Marketing, Software, Transportation",,,1-10,2,Seed,2021-02-13,,,,Seed,,,,Seed,30000,CHF,30301,30000,CHF,30301,Aurelia Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,815",21,,,,,,,,,,,
Zaphiro Technologies,https://www.crunchbase.com/organization/zaphiro-technologies,"Internet of Things, Power Grid, Renewable Energy","Ecublens, Vaud, Switzerland",Zaphiro has developed a real-time monitoring and automation system that enhances the efficiency and profitability of grid operations.,"49,049",,Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://www.zaphiro.ch/,,,https://www.linkedin.com/company/11179715/,info@zaphiro.ch,+41 78 626 99 14,2,,"Zaphiro has developed a real-time monitoring and automation system that enhances the efficiency and profitability of grid operations. Moreover, Zaphiro Technologies transforms the electrical distribution grids from passive to pro-active. Zaphiro Technologies is a spin-off of the Swiss Federal Institute of Technology of Lausanne (EPFL). It has been incorporated in April 2017 and co-founded by 3 researchers: Paolo Romano, Marco Pignati and Lorenzo Zanni.",,,,,,,,,,,,,,"Energy, Internet Services, Sustainability",3,"Lorenzo Zanni, Marco Pignati, Paolo Romano",1-10,3,Seed,2019-03-11,1500000,CHF,1484753,Seed,1500000,CHF,1484753,Seed,1510000,CHF,1495141,1580933,USD,1580933,"Venture Kick, EASME - EU Executive Agency for SMEs, AtmosClear Investments",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,853",33,,,,,,,,,,,
medudoc,https://www.crunchbase.com/organization/medudoc,"Education, Health Care, Internet, SaaS, Software","Lucerne, Luzern, Switzerland",medudoc makes patient education a delight - SaaS,"49,099",,,Active,2018-12-01,day,,,,,For Profit,http://medudoc.com,,,https://www.linkedin.com/company/medudoc/,finance@medudoc.com,,,,"medudoc makes patient education a delight.Through intelligent video animation, we digitize, automate & standardize the practice of informed consent.",,,,,,,,,,,,,,"Education, Health Care, Internet Services, Software",1,Michael Horacek,1-10,2,Seed,2020-06-30,700000,CHF,739098,Seed,700000,CHF,739098,Seed,1200000,CHF,1245872,1200000,CHF,1245872,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,905",20,,,,,,,,,,,
Lyfa,https://www.crunchbase.com/organization/lyfa,"E-Commerce, Grocery, Retail","Basel, Basel-Stadt, Switzerland",E-Grocery,"49,304",,,Active,2020-01-01,year,,,,,For Profit,https://www.lyfa.ch,,https://www.facebook.com/lyfashop,,michael@lyfa.ch,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage",2,"Lewys Thomas, Michael May",1-10,2,Seed,2020-07-01,100000,EUR,112514,Pre-Seed,100000,EUR,112514,Pre-Seed,100000,EUR,112514,200000,EUR,225909,Rockstart,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,120",38,,,,,,,,,,,
TOM Medications,https://www.crunchbase.com/organization/tom-0e0f,"Health Care, mHealth, Mobile Apps, Personal Health","Uster, Zurich, Switzerland",TOM uses artificial intelligence to detect deviations in therapies for chronic diseases at an early stage.,"49,449",,,Active,2020-01-01,month,,,,,For Profit,https://www.tommedications.com/,,,https://www.linkedin.com/company/innovation-6/,support@innovation6.ch,,,,TOM combines multiple health data from thousands of patients with chronic conditions and use AI to make predictions about the potential outcome of individual therapies. This will allow physicians to get a more comprehensive picture of the patient and intervene earlier in therapies.,,,,,,,,,,,,,,"Apps, Health Care, Mobile, Software",1,Sven Beichler,1-10,2,Seed,2020-02-01,900000,CHF,934122,Pre-Seed,900000,CHF,934122,Pre-Seed,1010000,CHF,1044877,1010000,CHF,1044877,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,271",29,,,,,,,,,,,
Tinamu Labs,https://www.crunchbase.com/organization/tinamu-labs,"Film, Motion Capture","Zürich, Zurich, Switzerland",Tinamu Labs has developed a technology that converts commercially available drones into camera equipment reaching professional standards.,"49,461",,,Active,2018-01-01,year,,,,,For Profit,http://tinamu-labs.com/,https://twitter.com/TinamuLabs,,https://in.linkedin.com/company/tinamu-labs,,,2,,Tinamu Labs has developed a technology that converts commercially available drones into camera equipment reaching professional standards.,,,,,,,,,,,,,,"Media and Entertainment, Video",,,1-10,3,Seed,2020-08-25,1100000,CHF,1211329,Seed,1100000,CHF,1211329,Seed,1100000,CHF,1211329,1130000,CHF,1241808,"Venture Kick, Alpana Ventures, Spicehaus Partners, DAA Capital Partners",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,284",37,,,,,,,,,,,
VALID,https://www.crunchbase.com/organization/valid-2b85,"Database, Information Services, Information Technology, Internet","Zürich, Zurich, Switzerland",A Swiss digital identity and personal data management platform .,"49,478",,$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://valid.global/,https://twitter.com/valid_global,https://www.facebook.com/valid.global/,https://www.linkedin.com/company/valid.global/,info@valid.global,,2,,"VALID is the next iteration of the Procivis digital identity platform, which draws on the e-government platform eID+, also developed by Procivis. With VALID, users will be able to authenticate online and safeguard their personal data thanks to state-of-the-art encryption. ",,,,,,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Software",3,"Daniel Gasteiger, Giorgio Zinetti, Yves-Alain Petitjean",11-50,1,,2018-03-19,10730000,USD,10730000,Initial Coin Offering,10730000,USD,10730000,Initial Coin Offering,10730000,USD,10730000,10730000,USD,10730000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,304",13,,,,,,,,,,,
Covagen,https://www.crunchbase.com/organization/covagen,"Biopharma, Biotechnology, Therapeutics","Schlieren, Zurich, Switzerland",Covagen develops protein-based therapeutics for the treatment of inflammatory diseases and cancer.,"49,574",,,Active,2007-01-01,year,2014-08-25,day,,,For Profit,http://www.covagen.com,,,https://www.linkedin.com/company/covagen-ag,,41 44 732 46 60,13,,"Covagen develops bispecific FynomAbs by fusing its human Fynomer binding proteins to antibodies, resulting in therapeutics with novel modes of action and enhanced efficacy in the treatment of inflammatory diseases and cancer. The ability to fuse Fynomers to multiple sites on an antibody allows Covagen to create FynomAbs with tailored architectures to maximize efficacy. Their goal is to access novel biology for each product candidate. Covagen’s lead FynomAb COVA322 is being developed for the treatment of inflammatory diseases such as rheumatoid arthritis and psoriatic arthritis. In October 2012 Covagen entered into a strategic research collaboration and license agreement with Mitsubishi Tanabe / TRL for the development of bispecific FynomAbs against target pairs selected by Mitsubishi Tanabe / TRL. Covagen was founded in 2007 as a spin-off company from ETH Zurich (Swiss Federal Institute of Technology). A strong syndicate of investors supports Covagen’s drug development programs including Novartis Venture Fund, Edmond de Rothschild Investment Partners, Gimv, Seroba Kernel Life Sciences, Ventech, Ascent Biomedical Venture Management, MP Healthcare Venture Management, and Baxter Ventures.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",1,Julian Bertschinger,11-50,4,M&A,2013-12-09,58900000,CHF,66125240,Series B,58900000,CHF,66125240,Series B,106625240,USD,106625240,106625240,USD,106625240,"Ventech, Novartis Venture Fund, MP Healthcare Venture Management, Gimv, Andera Partners",2,9,,Was Acquired,Covagen acquired by Cilag,https://www.crunchbase.com/acquisition/cilag-2-acquires-covagen--e2541c37,Cilag,https://www.crunchbase.com/organization/cilag-2,2014-08-25,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"51,400",2,,,9,15,1,Organic Chemistry,"Pharmaceutical, veterinary and sanitary products",,,,
TON Labs,https://www.crunchbase.com/organization/ton-labs,"Blockchain, Information Technology, Software","Zug, Zug, Switzerland",Core developer of the Free TON blockchain protocol (Freeton.org) and TON OS (operating system),"49,630",,,Active,2018-05-29,day,,,,,,https://tonlabs.io,,,,info@tonlabs.io,,1,,,,,,,,,,,,,,,,"Information Technology, Other, Software",,,51-100,1,Seed,2020-02-01,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,461",,,,,,,,,,,,
FAIRTIQ,https://www.crunchbase.com/organization/fairtiq,"Apps, Internet, Mobile, Travel","Bern, Bern, Switzerland","FAIRTIQ is an innovative, dynamic company that makes travelling by public transport easier than ever before.","49,643",,,Active,2016-01-01,year,,,,,For Profit,https://fairtiq.com/en-ch,https://twitter.com/FAIRTIQ,https://www.facebook.com/FAIRTIQ/,https://www.linkedin.com/company/fairtiq,,,,,"FAIRTIQ is an innovative, dynamic company that makes travelling by public transport easier than ever before. The FAIRTIQ app offers the simplest, most cost-effective tickets - for travellers, transport authorities and public transport operators. After a greatly successful launch in Switzerland, they are now expanding into new markets. Their ultimate goal is to simplify sustainable mobility internationally.",,,,,,,,,,,,,,"Apps, Internet Services, Mobile, Software, Travel and Tourism",1,Gian-Mattia Schucan,11-50,1,,2018-06-08,75000,CHF,76084,Grant,,,,,,,,75000,CHF,76084,Swiss Economic Forum,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,470",40,,,10,1,3,Computing; Calculating,Scientific and electric apparatus and instruments,,,,
Lookmove,https://www.crunchbase.com/organization/lookmove,"Property Management, Real Estate, Software","Lausanne, Vaud, Switzerland",Lookmove is building the first international matchmaking platform to facilitate the search and sales process.,"49,757",,$1M to $10M,Active,2017-10-10,day,,,,,For Profit,https://www.lookmove.ch,https://twitter.com/lookmove,https://www.facebook.com/Lookmove-384577808241090/,https://www.linkedin.com/company/lookmove/,max@lookmove.ch,,,,"OUR MISSION : ""Simplify the real estate journey for individuals and provide real estate professionals with the ultimate tool for automating and optimizing client prospection""",,,,,,,,,,,,,,"Real Estate, Software",1,Maxime Danibert,11-50,3,Seed,2019-04-10,1150000,CHF,1147475,Seed,1150000,CHF,1147475,Seed,1750000,CHF,1772449,1750000,CHF,1772449,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,587",46,,,,,,,,217675,USD,217675,
