Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
AVA,https://www.crunchbase.com/organization/blockpeek,"Big Data, Data Mining, Enterprise Software, Information Services, Information Technology, National Security, Public Safety, Risk Management, Security, Software","Berlin, Berlin, Germany","AVA s like the weather forecast. Yet, not for wind, rain, and sun, but for crime, terrorism, fire, accidents, disasters, or epidemics.","20,817",European Union (EU),Less than $1M,Active,2014-12-05,day,,,,,For Profit,https://ava.info/,https://twitter.com/ava_information,https://www.facebook.com/avainformation/,https://linkedin.com/company/ava-information/,info@ava.info,,9,,"AVA enables individuals, organizations and societies to make the best-informed, safety-related decisions. Monitoring mass volumes of data from multiple sources, AVA calculates the statistical, present and predictive safety and risk for your and any other given location. Covering categories such as crime, terrorism, natural forces, industrial disasters, and health it is really like meteorology for safety, laying the ground for new and world-changing solutions, unimaginable before.",,,,,,,,,,,,,,"Data and Analytics, Government and Military, Information Technology, Privacy and Security, Professional Services, Software",2,"Aleksandar Stojanovic, Sascha Knopp",51-100,3,Seed,2019-05-01,1700000,EUR,1904414,Convertible Note,1800000,EUR,2234240,Seed,2500000,EUR,3110991,4200000,EUR,5015405,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,11,"21,650",43,1,,13,1,0,Computing; Calculating,,,,,
INTRANAV,https://www.crunchbase.com/organization/intranav,"Artificial Intelligence, Indoor Positioning, Information Technology, Internet of Things, Location Based Services, Navigation, SaaS, Software","Eschborn, Hessen, Germany","INTRANAV is an industrial IoT platform to build RTLS UWB based applications for supply chain visbility, optimization & navigation.","20,823",European Union (EU),$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://intranav.com,https://twitter.com/intranav,https://www.facebook.com/intranav/,https://www.linkedin.com/company/intranavrtls,info@intranav.com,+49 (0) 1715104520,5,,"The industrial Internet of Things opens the way to the revolution of industry 4.0. INTRANAV opens up and enables the improvement of products and processes in terms of costs, time and quality with the INTRANAV Platform & Technology. The pre-build Software modules include, for example, process automation, the navigation of automated guided vehicle systems (AGV), RTLS based route-optimization, plant tracking, yard management, fleet management, process mapping, process analysis and safety management. INTRANAV offers a turnkey RTLS platform based on UWB, NB-IoT and 5G, which provides all components and services for your Smart-Factory. Customers can easily build own RTLS Apps on the IntraNav.IO Platform with zero-code using an easy to learn visual programming language.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Navigation and Mapping, Science and Engineering, Software",2,"Ersan Günes, Gonzalo Ibarra",11-50,2,Early Stage Venture,2019-04-18,4000000,EUR,4494053,Series A,4000000,EUR,4494053,Series A,5900000,EUR,6578758,5900000,EUR,6578758,"LEA Partners, TEV Ventures, Vito Ventures",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"21,656",14,,,19,0,2,,Scientific and electric apparatus and instruments,154076,USD,154076,
jobpal,https://www.crunchbase.com/organization/job-pal,"Artificial Intelligence, Human Resources, Information Technology, Mobile, Natural Language Processing, Recruiting","Berlin, Berlin, Germany",jobpal build custom chatbots that facilitate the engagement between companies and candidates.,"20,831",European Union (EU),$1M to $10M,Active,2016-06-01,day,2020-11-12,day,,,For Profit,https://jobpal.ai,https://twitter.com/thejobpal,https://www.facebook.com/jobpal,https://www.linkedin.com/company/job-pal/about/,contact@jobpal.ai,+493098559521,10,,"At jobpal, they build AI-powered chatbots for the recruiting and talent acquisition use case that automate the communication between employers and candidates. Their goal is to fundamentally change the candidate experience and make the hiring process more efficient. The company was founded in 2016 by the three friends Luc Dudler, Christoph Güldenberg and Andriy Martyniv in Berlin, shortly after Facebook announced opening up the Messenger Platform for chatbots. jobpal’s chatbots are capable of automating frequently asked questions, candidate engagement, pre-screening, interview logistics and more - supporting recruiters and giving them back more time to get face-to-face with relevant candidates quicker and with less effort.",,,,,,,,,,,,,,"Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Mobile, Professional Services, Science and Engineering, Software",3,"Andriy Martyniv, Christoph Gueldenberg, Luc Dudler",11-50,1,M&A,2019-10-01,2500000,EUR,2733874,Seed,2500000,EUR,2733874,Seed,2500000,EUR,2733874,2500000,EUR,2733874,"InReach Ventures, Acadian Ventures",2,2,,Was Acquired,jobpal acquired by SmartRecruiters,https://www.crunchbase.com/acquisition/smartrecruiters-acquires-job-pal--61e08a24,SmartRecruiters,https://www.crunchbase.com/organization/smartrecruiters,2020-11-12,day,,,,Acquisition,,Private,,,,,,,,,,,,,,2,"21,665",10,,,20,,,,,,,,
Pitch,https://www.crunchbase.com/organization/pitch-5b94,"Collaboration, Internet, Presentation Software, SaaS, Software","Berlin, Berlin, Germany",Pitch is collaborative presentation software for modern teams.,"20,841",European Union (EU),$1M to $10M,Active,2018-01-05,day,,,,,For Profit,https://pitch.com,https://twitter.com/Pitch,https://facebook.com/PitchHQ,https://www.linkedin.com/company/27222819/,hello@pitch.io,,3,,"Built for collaboration and created with modern teams in mind, Pitch is changing how presentations are crafted and knowledge is shared. With a focus on real-time communication, smart workflows, and customizable templates, Pitch makes it easy for teams to work together to develop beautiful presentations. That’s why brands like Slack, Framer, and MetaLab love using Pitch. Founded by the team that created Wunderlist, Pitch has raised $50 million in funding since its founding in 2018.",,,,,,,,,,,,,,"Internet Services, Other, Software",8,"Adam Renklint, Charlette Prevot, Christian Reber, Eric Labod, Jan Martin, Marvin Labod, Misha Karpenko, Vanessa Stock",101-250,3,,2019-10-01,30000000,USD,30000000,Venture - Series Unknown,30000000,USD,30000000,Venture - Series Unknown,52700711,USD,52700711,52700711,USD,52700711,"Index Ventures, Freigeist Capital, Thrive Capital, Slack Fund, BlueYard Capital",3,15,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"21,676",21,,,15,0,3,,Scientific and electric apparatus and instruments,,,,
VARTA,https://www.crunchbase.com/organization/varta,Manufacturing,"Ellwangen, Baden-Wurttemberg, Germany","VARTA AG is a German company manufacturing batteries for global automotive, industrial, and consumer markets.","20,850",European Union (EU),$100M to $500M,Active,1887-01-01,year,2018-01-16,day,,,For Profit,http://www.varta.com/eng/,,,,info@varta-ag.com,49 511 7903,7,,,,,,,,,,,,,,,,Manufacturing,,,1001-5000,1,M&A,2020-06-30,300000000,EUR,337035102,Grant,,,,,,,,300000000,EUR,337035102,,,,,Was Acquired,VARTA acquired by Energizer Holdings,https://www.crunchbase.com/acquisition/energizer-holdings-acquires-varta--967737af,Energizer Holdings,https://www.crunchbase.com/organization/energizer-holdings,2018-01-16,day,,,,Acquisition,,Private,,,,,,,,,,,,,,2,"21,687",12,,,,128,56,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,
Quantumrock,https://www.crunchbase.com/organization/rise-wealth-technologies,"Artificial Intelligence, Asset Management, Financial Services, FinTech, Information Technology, Machine Learning, Software","Munich, Bayern, Germany",Adaptive Investment Programs for the Asset Management Industry.,"20,908",European Union (EU),$1M to $10M,Active,2012-01-01,month,,,,,For Profit,http://www.quantumrock.ai,,https://facebook.com/quantumrockai,https://www.linkedin.com/company/quantumrock,info@quantumrock.ai,,8,,"Quantumrock, is founded, majority- owned, and lead by successful serial Fintech entrepreneurs is a disruptive, purely AI-focused Fintech addressing the asset management space. The firm is well underway to becoming the disruption leader behind the application of Machine Learning & AI in one of the biggest markets globally and provides a technological solution for the creation of superior investment products.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software",2,"Michael Morsch, Stefan Tittel",11-50,3,Early Stage Venture,2019-07-01,12200000,EUR,13770746,Series B,12200000,EUR,13770746,Series B,12200000,EUR,13770746,12200000,EUR,13770746,"True Global Ventures (TGV), affinity ventures ag, Stefan Tittel, Volker Rofalski, Phillip Capital Management",,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"21,749",18,,,10,1,0,Computing; Calculating,,,,,
Distribusion Technologies,https://www.crunchbase.com/organization/distribusion,"Information Technology, Mobile, Software, Tourism, Transportation, Travel","Berlin, Berlin, Germany","Distribusion is a global platform making ground transportation accessible, benefiting society and the environment.","20,921",European Union (EU),$1M to $10M,Active,2012-11-23,day,,,,,For Profit,http://www.distribusion.com/,,,https://www.linkedin.com/company/distribusion,info@distribusion.com,+4930346550750,23,,"We believe any part of the travel journey should be bookable from anywhere and that booking ground transportation tickets should be as easy as booking a flight. We developed the first global B2B booking API and the largest network of carriers and retailers in the industry.  Through our platform, global travel brands connect with hundreds of buses, airport transfer,  train and ferry providers. Travel retailers use our API to access the largest content while carriers benefit from a full end-to-end booking solution. We are building what is to become the world’s standard for ground transportation.",,,,,,,,,,,,,,"Information Technology, Mobile, Software, Transportation, Travel and Tourism",2,"Johannes Thunert, Julian Hauck",11-50,2,Early Stage Venture,2016-03-17,6000000,EUR,6789365,Series A,6000000,EUR,6789365,Series A,7300000,EUR,8185662,7300000,EUR,8185662,"Northzone, Creandum, EIT Digital Accelerator, bmp Ventures, Chris Hitchen",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"21,762",50,1,,36,0,2,,Advertising; business,,,,
Facelift,https://www.crunchbase.com/organization/facelift,"PaaS, Social Media, Social Media Advertising, Social Media Management, Social Media Marketing, Software","Hamburg, Hamburg, Germany",Facelift  is a social marketing technology provider.,"20,982",European Union (EU),$10M to $50M,Active,2011-02-08,day,2016-12-07,day,,,For Profit,https://www.facelift-bbt.com,https://twitter.com/FACELIFTbbt,http://www.facebook.com/FACELIFTbbt,http://www.linkedin.com/company/facelift-brand-building-technologies-gmbh,contact@facelift-bbt.com,+49 40 2286 849 0,19,,"The Facelift brand building technologies GmbH was founded on 8th February 2011 by Benjamin Schroeter and Teja Topfer in Hamburg. With the Facelift Cloud, the Hamburg based technology company quickly grew and is continuing to grow. As of today, Facelift employs a global team of more than 200 and supports over 1.200 renowned brands, companies, and agencies as clients. Since its founding, Facelift’s annual turnover grew by more than 100 per cent.    In February 2014, Facelift received the largest Series A financing in the industry of Social Marketing technologies in Europe, worth 15 million USD. Both founders are still the main stakeholders and continue to manage Facelift operatively.Facelift Cloud is the leading all-in-one solution for professional social media management. It covers all relevant networks (Facebook, Instagram, Twitter etc.) and provides all components for social media marketing at an enterprise level. Facelift Cloud is ISO 27001 certified and provides a maximum of data security as it is fully hosted in Europe/Germany.",,,,,,,,,,,,,,"Advertising, Internet Services, Media and Entertainment, Sales and Marketing, Software",2,"Benjamin Schroeter, Teja Topfer",251-500,1,M&A,2014-02-20,15000000,USD,15000000,Series A,15000000,USD,15000000,Series A,15000000,USD,15000000,15000000,USD,15000000,,,,2,"Made Acquisitions, Was Acquired",Facelift acquired by DuMont Schauberg,https://www.crunchbase.com/acquisition/dumont-schauberg-acquires-facelift--b982a80b,DuMont Schauberg,https://www.crunchbase.com/organization/dumont-schauberg,2016-12-07,day,,,,Acquisition,,Private,,,,,,,,,,,,,,5,"21,826",44,7,885,27,0,3,,Scientific and technological services,,,,
Cynora,https://www.crunchbase.com/organization/cynora,"Chemical, Lighting","Bruchsal, Baden-Wurttemberg, Germany",Cynora is to create added value for OLED producers by supplying highly efficient OLED products based on the TADF technology .,"21,028",European Union (EU),$10M to $50M,Active,2008-01-01,year,,,,,For Profit,https://www.cynora.com/,https://twitter.com/cynora_GmbH,https://www.facebook.com/cynoragmbh/,https://www.linkedin.com/company/2580236/,info@cynora.com,+072519196767,1,,"The demand for thin and flexible screens is increasing. At the same time, the expectations for less power consumption and better image quality rise. In order to reduce the power consumption and to increase the display resolution, highly efficient blue emitters are necessary. After 20 years of research in the field of phosphorescent emitters by the industry and scientific institutes, no blue emitting material, which is efficient, stable and shows the required deep-blue color, has been developed. Their mission is to create added value for OLED producers by supplying highly efficient OLED products based on the TADF technology (Thermally Activated Delayed Fluorescence). The purely organic and iridium-free emitter systems function according to the TADF principle and were developed for the modern vacuum processes of OLEDs. Through their cooperation with the largest manufacturers in Korea and China, the potential of their unique patented materials can be demonstrated impressively.",,,,,,,,,,,,,,"Hardware, Science and Engineering",3,"Michael Bachle, Thomas Baumann, Tobias Grab",101-250,3,Late Stage Venture,2019-05-14,25000000,USD,25000000,Series C,25000000,USD,25000000,Series C,61369293,USD,61369293,61369293,USD,61369293,"Samsung Electronics, KfW, MIG, LG Electronics, Wecken & Cie.",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"21,873",2,,,19,161,6,Basic Electric Elements,Chemical substances,626325,USD,626325,
FAZUA,https://www.crunchbase.com/organization/fazua,"Cycling, Hardware, Transportation","Ottobrunn, Bayern, Germany",FAZUA specializes in developing an e-Bike drive system which is designed to meet sportive demands.,"21,034",European Union (EU),$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.fazua.com,http://twitter.com/FAZUAofficial,https://www.facebook.com/fazua.official,https://www.linkedin.com/company/fazua-gmbh,info@fazua.com,+49 (0)89 / 540462-100,2,,"FAZUA specializes in developing an e-Bike drive system. Its e-Bike drive system was designed to meet sportive demands and, at the same time to create a natural feeling of non-motorized bike riding. FAZUA was founded in 2013 and is headquartered in Ottobrunn, Bayern, Germany.",,,,,,,,,,,,,,"Hardware, Sports, Transportation",3,"Fabian Reuter, Johannes Biechele, Marcus Schlueter",11-50,5,Late Stage Venture,2019-10-08,15000000,EUR,16439923,Debt Financing,8000000,USD,8000000,Series C,11183587,USD,11183587,27623511,USD,27623511,"High-Tech Grunderfonds, European Investment Bank, Unternehmertum Venture Capital Partners, Bayern Kapital, Rolf Nied",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"21,879",44,,,14,5,13,Land Vehicles For Travelling Otherwise Than On Rails,Scientific and electric apparatus and instruments,108000,USD,108000,
